gene,total_wt1_IFNb,total_wt1,total_wt2_IFNb,total_wt2,total_wt3_IFNb,total_wt3,total_wt4_IFNb,total_wt4
ENSMUSG00000106448,3,2,2,2,7,1,2,6
ENSMUSG00000105683,1,2,0,0,3,0,1,0
ENSMUSG00000097966,8,12,5,3,4,2,2,0
ENSMUSG00000106053,0,0,0,0,0,0,0,0
ENSMUSG00000104864,10,7,4,1,7,0,3,0
ENSMUSG00000028175,5,13,11,24,19,2,3,12
ENSMUSG00000028174,0,2,1,0,0,0,1,1
ENSMUSG00000028173,1542,1240,1379,559,2541,218,907,1138
ENSMUSG00000105990,0,0,0,3,5,0,2,4
ENSMUSG00000075903,4,2,1,0,6,0,0,1
ENSMUSG00000099186,0,0,0,0,0,0,0,0
ENSMUSG00000081279,0,0,0,0,0,0,0,0
ENSMUSG00000083742,0,0,0,0,0,0,0,0
ENSMUSG00000115072,0,0,0,0,0,0,0,0
ENSMUSG00000115466,0,0,0,0,0,0,0,0
ENSMUSG00000085180,0,0,0,0,0,0,0,0
ENSMUSG00000081165,0,0,0,0,0,0,0,0
ENSMUSG00000083632,0,0,0,0,0,0,0,0
ENSMUSG00000083489,0,0,0,0,0,0,0,0
ENSMUSG00000081711,0,0,0,0,0,0,0,0
ENSMUSG00000081660,0,1,0,0,0,0,0,0
ENSMUSG00000094253,0,0,0,0,0,0,0,0
ENSMUSG00000028232,130,107,105,56,258,23,82,129
ENSMUSG00000028233,88,100,103,58,113,17,56,86
ENSMUSG00000088790,0,0,0,0,0,0,0,0
ENSMUSG00000085394,0,0,0,0,0,0,0,0
ENSMUSG00000042228,1117,900,1059,801,1431,227,735,997
ENSMUSG00000083186,0,0,0,1,1,0,1,0
ENSMUSG00000077271,2,3,4,0,2,0,0,4
ENSMUSG00000055216,1,3,4,7,5,0,3,3
ENSMUSG00000028234,2200,2038,2362,1053,4033,523,1127,1697
ENSMUSG00000088351,0,0,0,0,0,0,0,0
ENSMUSG00000077293,0,0,0,0,0,0,0,0
ENSMUSG00000078365,0,0,0,0,0,0,0,0
ENSMUSG00000003282,0,0,0,0,0,0,0,1
ENSMUSG00000042198,18,26,31,18,34,11,16,17
ENSMUSG00000068240,16,14,19,9,21,2,6,13
ENSMUSG00000082991,0,0,0,0,0,0,0,0
ENSMUSG00000028236,0,0,0,0,0,0,0,0
ENSMUSG00000071019,0,0,0,0,0,0,0,0
ENSMUSG00000045573,1,5,2,2,4,2,1,3
ENSMUSG00000085996,0,0,0,0,0,0,0,0
ENSMUSG00000085155,0,0,0,0,0,0,0,0
ENSMUSG00000095971,0,0,0,0,0,0,0,0
ENSMUSG00000066324,1246,1921,1263,1391,2290,354,1047,1760
ENSMUSG00000083228,0,0,0,0,0,0,0,0
ENSMUSG00000087099,0,0,0,0,0,0,0,0
ENSMUSG00000084237,0,0,0,0,0,0,0,0
ENSMUSG00000086066,0,0,0,0,0,0,0,0
ENSMUSG00000049119,159,151,193,60,268,46,129,143
ENSMUSG00000077392,0,0,0,0,0,0,0,0
ENSMUSG00000083232,3,0,2,0,6,0,2,0
ENSMUSG00000084360,0,0,0,0,0,0,0,0
ENSMUSG00000028243,127,87,115,103,195,18,73,118
ENSMUSG00000080961,0,0,0,0,0,0,0,0
ENSMUSG00000028240,0,0,0,0,0,0,0,0
ENSMUSG00000085295,0,0,0,0,0,0,0,0
ENSMUSG00000028249,1043,914,873,600,1523,158,491,627
ENSMUSG00000104347,0,1,0,0,0,0,0,0
ENSMUSG00000028245,421,352,354,303,545,56,201,289
ENSMUSG00000081913,0,0,0,0,0,0,0,0
ENSMUSG00000081388,1,0,0,0,0,0,0,0
ENSMUSG00000077302,0,0,0,0,0,0,0,0
ENSMUSG00000041272,0,1,6,1,1,0,0,0
ENSMUSG00000086052,0,0,0,0,0,0,0,0
ENSMUSG00000083023,0,0,0,0,0,0,0,0
ENSMUSG00000086070,0,0,0,0,0,0,0,0
ENSMUSG00000085630,0,0,0,0,0,0,0,0
ENSMUSG00000082024,0,0,0,0,0,0,0,0
ENSMUSG00000094771,0,0,0,0,0,0,0,0
ENSMUSG00000083068,0,0,0,0,0,0,0,0
ENSMUSG00000041261,235,289,216,151,393,83,145,249
ENSMUSG00000079993,0,0,0,2,0,2,1,1
ENSMUSG00000096388,0,0,0,0,0,0,0,0
ENSMUSG00000103127,0,0,0,0,0,0,0,0
ENSMUSG00000082151,0,1,2,0,3,0,0,0
ENSMUSG00000047187,1497,1229,1215,907,1637,198,727,858
ENSMUSG00000082122,0,0,0,0,0,0,0,0
ENSMUSG00000041235,2500,1950,2830,2608,3003,591,1678,2439
ENSMUSG00000083786,0,0,0,0,0,0,0,0
ENSMUSG00000075958,0,0,0,0,0,0,0,0
ENSMUSG00000041216,0,0,0,0,2,0,0,0
ENSMUSG00000086233,0,0,0,0,1,0,0,0
ENSMUSG00000087564,0,0,0,0,0,0,0,0
ENSMUSG00000028207,853,852,815,559,1179,174,537,761
ENSMUSG00000092724,0,0,0,0,0,0,0,0
ENSMUSG00000064698,0,0,0,0,0,0,0,0
ENSMUSG00000085558,2,3,6,6,2,2,2,3
ENSMUSG00000051279,1,5,1,5,0,0,4,1
ENSMUSG00000082843,1,0,1,0,1,0,2,0
ENSMUSG00000084095,0,0,0,0,0,0,0,0
ENSMUSG00000082501,0,0,0,0,0,0,0,0
ENSMUSG00000084215,5,2,2,0,9,1,4,2
ENSMUSG00000086080,0,0,0,0,0,0,0,0
ENSMUSG00000086455,0,0,0,0,0,0,0,0
ENSMUSG00000081361,0,0,0,0,0,0,0,0
ENSMUSG00000083997,0,0,0,0,1,0,0,1
ENSMUSG00000092880,0,0,0,0,0,0,0,0
ENSMUSG00000066315,0,0,0,0,0,0,0,0
ENSMUSG00000083220,0,1,0,0,0,1,0,0
ENSMUSG00000106355,30,45,19,38,74,6,62,69
ENSMUSG00000059482,216,147,160,113,262,20,120,126
ENSMUSG00000081715,0,0,0,0,0,0,0,0
ENSMUSG00000049969,334,198,333,118,484,42,197,148
ENSMUSG00000050323,108,91,106,96,139,19,63,76
ENSMUSG00000086765,1,1,3,3,0,4,2,1
ENSMUSG00000083025,1,0,0,0,0,0,0,0
ENSMUSG00000105333,0,0,0,0,0,0,1,0
ENSMUSG00000081490,0,0,0,0,0,0,0,0
ENSMUSG00000028211,1940,1282,1876,603,3672,208,1468,1300
ENSMUSG00000028212,18,96,20,86,53,17,11,63
ENSMUSG00000040738,297,260,274,209,367,53,139,243
ENSMUSG00000045205,153,164,188,113,333,31,133,179
ENSMUSG00000089185,0,0,0,0,0,0,0,1
ENSMUSG00000040728,0,0,0,0,0,0,1,0
ENSMUSG00000081884,0,0,0,0,0,0,0,0
ENSMUSG00000082255,0,0,0,0,0,0,0,0
ENSMUSG00000040720,479,341,479,267,698,75,288,349
ENSMUSG00000086625,0,0,0,0,0,0,0,0
ENSMUSG00000078773,18,73,20,50,31,19,22,72
ENSMUSG00000094595,4,6,8,7,11,1,11,16
ENSMUSG00000086103,0,3,0,1,0,0,2,3
ENSMUSG00000084046,0,0,0,0,0,0,0,1
ENSMUSG00000028214,11,9,13,3,12,0,8,5
ENSMUSG00000028217,0,0,0,0,0,0,0,0
ENSMUSG00000084518,0,0,0,0,0,0,0,1
ENSMUSG00000080663,0,0,0,0,0,0,0,0
ENSMUSG00000049225,11,21,13,14,14,6,12,14
ENSMUSG00000085614,3,5,3,2,4,2,1,4
ENSMUSG00000085027,0,0,0,0,0,0,0,1
ENSMUSG00000085467,0,0,0,0,0,0,0,0
ENSMUSG00000049488,74,44,74,33,157,11,51,48
ENSMUSG00000052137,31,44,30,24,50,5,31,51
ENSMUSG00000083246,0,1,0,1,0,0,0,0
ENSMUSG00000081593,0,2,0,2,0,0,0,0
ENSMUSG00000082676,0,0,0,0,0,0,0,0
ENSMUSG00000046667,15,5,20,11,23,4,3,16
ENSMUSG00000028218,154,170,139,177,192,38,81,127
ENSMUSG00000060989,0,0,0,0,0,0,0,0
ENSMUSG00000085909,0,0,0,0,0,0,0,0
ENSMUSG00000104211,4,3,5,0,1,0,2,1
ENSMUSG00000065823,0,0,0,0,0,0,0,0
ENSMUSG00000055963,18,6,13,5,22,3,5,5
ENSMUSG00000086227,0,0,0,0,0,0,0,0
ENSMUSG00000080359,0,0,0,0,0,0,0,0
ENSMUSG00000081327,0,0,0,0,0,0,0,0
ENSMUSG00000083328,1,1,0,1,1,0,0,1
ENSMUSG00000081063,0,0,0,0,0,0,0,0
ENSMUSG00000092822,0,0,0,0,0,0,0,0
ENSMUSG00000006586,23,35,33,44,29,7,19,19
ENSMUSG00000086927,0,0,0,0,0,0,0,0
ENSMUSG00000077701,0,0,0,0,0,0,0,0
ENSMUSG00000082128,2,2,0,1,2,0,1,1
ENSMUSG00000086068,0,0,0,0,0,0,0,0
ENSMUSG00000087919,0,0,0,0,0,0,0,0
ENSMUSG00000081239,0,1,2,1,0,1,0,1
ENSMUSG00000040569,2,6,2,1,7,2,2,4
ENSMUSG00000023151,0,1,0,0,0,0,0,0
ENSMUSG00000083280,3,3,0,0,2,0,2,0
ENSMUSG00000040550,152,194,138,158,209,41,88,163
ENSMUSG00000028221,791,789,808,550,980,156,410,568
ENSMUSG00000086587,3,3,0,2,2,1,3,0
ENSMUSG00000040536,0,0,0,2,2,0,1,0
ENSMUSG00000087241,0,0,0,0,0,0,0,0
ENSMUSG00000083073,0,0,0,0,0,0,0,0
ENSMUSG00000043252,449,645,559,746,657,124,395,596
ENSMUSG00000096738,0,0,0,0,0,0,0,0
ENSMUSG00000080869,0,0,0,0,0,0,0,0
ENSMUSG00000083330,0,0,0,0,0,0,0,0
ENSMUSG00000082673,1,1,0,0,3,0,1,0
ENSMUSG00000084181,0,0,0,0,0,0,0,0
ENSMUSG00000081026,0,0,0,0,0,0,0,0
ENSMUSG00000094515,0,0,0,0,0,0,0,0
ENSMUSG00000028222,4,2,4,6,2,0,1,8
ENSMUSG00000088055,0,0,0,0,0,0,0,0
ENSMUSG00000028223,264,183,171,99,350,31,132,136
ENSMUSG00000098929,0,0,0,0,0,0,2,1
ENSMUSG00000028224,149,145,150,152,182,35,60,134
ENSMUSG00000084190,0,2,0,0,2,0,0,0
ENSMUSG00000041153,67,96,77,78,90,21,44,84
ENSMUSG00000084408,3,3,4,1,6,1,1,3
ENSMUSG00000081679,2,0,0,0,0,0,1,0
ENSMUSG00000041135,122,75,111,47,106,9,49,52
ENSMUSG00000092795,0,0,0,0,1,0,0,0
ENSMUSG00000085112,3,1,7,1,5,0,1,2
ENSMUSG00000083725,2,2,4,3,3,0,2,3
ENSMUSG00000103595,0,0,0,0,0,0,0,0
ENSMUSG00000080065,0,0,0,0,0,0,0,0
ENSMUSG00000086072,0,0,0,0,0,0,0,0
ENSMUSG00000096423,2,0,0,2,3,0,1,1
ENSMUSG00000083229,0,0,0,0,0,0,0,0
ENSMUSG00000064619,1,1,0,0,0,0,0,0
ENSMUSG00000082994,0,0,0,0,0,0,0,0
ENSMUSG00000082552,0,0,0,0,0,0,0,0
ENSMUSG00000083572,0,0,0,0,0,0,0,0
ENSMUSG00000089218,0,0,0,0,0,0,0,0
ENSMUSG00000085478,0,0,0,1,0,0,0,0
ENSMUSG00000028226,63,73,55,73,100,20,25,88
ENSMUSG00000083387,0,0,0,0,0,0,0,0
ENSMUSG00000083150,0,0,0,0,0,0,0,0
ENSMUSG00000087402,0,0,0,0,0,0,0,0
ENSMUSG00000080919,0,0,0,0,0,0,0,0
ENSMUSG00000083660,0,0,0,0,0,0,0,0
ENSMUSG00000089578,0,0,0,0,0,0,0,0
ENSMUSG00000088500,1,0,0,0,0,0,0,0
ENSMUSG00000050550,2,2,1,0,3,1,0,0
ENSMUSG00000073991,0,0,0,0,0,0,0,0
ENSMUSG00000083005,0,0,0,0,0,0,0,0
ENSMUSG00000083105,0,0,0,0,0,0,0,0
ENSMUSG00000056494,1,0,0,0,1,0,0,0
ENSMUSG00000082320,0,0,0,0,0,0,0,0
ENSMUSG00000089090,0,0,0,0,0,0,0,0
ENSMUSG00000028228,320,226,260,164,468,41,193,265
ENSMUSG00000028229,49,37,49,39,60,8,18,26
ENSMUSG00000078772,1,1,0,0,2,0,0,1
ENSMUSG00000041058,293,269,256,327,372,64,130,270
ENSMUSG00000086071,0,0,0,0,0,0,0,0
ENSMUSG00000041052,0,0,0,0,0,0,0,0
ENSMUSG00000028238,0,0,0,0,0,0,0,0
ENSMUSG00000086332,0,0,0,0,0,0,0,0
ENSMUSG00000073988,134,116,163,93,257,20,124,91
ENSMUSG00000073987,215,176,194,109,362,45,137,120
ENSMUSG00000055761,159,219,134,112,169,40,100,143
ENSMUSG00000086017,14,8,7,4,10,2,7,4
ENSMUSG00000081964,0,1,1,0,0,0,1,1
ENSMUSG00000083315,0,0,0,0,0,0,0,0
ENSMUSG00000088073,0,0,0,0,0,0,0,0
ENSMUSG00000089322,0,0,0,0,0,0,0,0
ENSMUSG00000083654,0,0,0,0,0,0,0,0
ENSMUSG00000082672,1,0,0,0,0,0,0,0
ENSMUSG00000040478,0,0,0,0,0,0,0,0
ENSMUSG00000028252,103,93,98,86,216,22,59,88
ENSMUSG00000028251,78,58,71,39,63,11,46,42
ENSMUSG00000040455,194,149,189,131,302,33,95,146
ENSMUSG00000028248,334,316,336,241,413,56,181,298
ENSMUSG00000028247,144,122,114,61,204,15,62,79
ENSMUSG00000028246,196,279,221,243,319,92,130,318
ENSMUSG00000080997,0,1,0,1,2,1,1,0
ENSMUSG00000082490,0,0,0,0,0,0,0,0
ENSMUSG00000083376,0,0,0,0,0,0,0,0
ENSMUSG00000040410,162,114,125,88,230,28,78,110
ENSMUSG00000077561,0,0,0,0,0,0,0,0
ENSMUSG00000103000,2,0,0,1,1,1,0,1
ENSMUSG00000095139,300,328,355,194,410,77,238,320
ENSMUSG00000107859,3,5,3,9,6,1,3,6
ENSMUSG00000081810,0,1,0,0,1,0,0,0
ENSMUSG00000083514,0,0,0,0,0,0,0,0
ENSMUSG00000080762,0,0,0,0,0,0,0,0
ENSMUSG00000088809,0,0,0,0,0,0,0,0
ENSMUSG00000028244,0,0,0,0,0,0,0,0
ENSMUSG00000087098,2,0,0,0,1,0,2,1
ENSMUSG00000083785,3,0,2,0,4,0,0,0
ENSMUSG00000082876,0,0,0,0,2,1,0,0
ENSMUSG00000089323,0,0,0,0,0,0,0,0
ENSMUSG00000084179,0,0,0,0,0,0,0,0
ENSMUSG00000100395,0,0,0,0,0,0,0,0
ENSMUSG00000083154,1,5,0,0,0,1,0,0
ENSMUSG00000081148,0,0,0,0,0,0,0,0
ENSMUSG00000099150,0,0,0,0,0,0,0,0
ENSMUSG00000045751,118,329,122,345,191,90,73,367
ENSMUSG00000040387,165,125,182,77,274,28,119,108
ENSMUSG00000087399,6,2,5,1,1,0,2,1
ENSMUSG00000028261,243,236,238,206,267,58,109,178
ENSMUSG00000046219,1,4,1,3,2,0,2,3
ENSMUSG00000040372,54,73,56,74,63,14,29,67
ENSMUSG00000085885,0,0,0,0,0,1,0,0
ENSMUSG00000028259,0,0,0,0,0,0,0,0
ENSMUSG00000040359,148,99,137,94,192,33,87,120
ENSMUSG00000083737,0,0,0,0,0,0,0,0
ENSMUSG00000081786,0,0,0,0,0,0,0,0
ENSMUSG00000082451,0,1,0,0,0,0,0,0
ENSMUSG00000089327,0,0,0,0,0,0,0,0
ENSMUSG00000081369,0,0,0,0,0,0,0,0
ENSMUSG00000081789,0,0,0,0,0,0,0,0
ENSMUSG00000065040,0,0,0,0,0,0,0,0
ENSMUSG00000055373,123,163,104,171,184,42,90,172
ENSMUSG00000065048,0,0,0,0,0,0,0,0
ENSMUSG00000083835,0,0,0,0,0,0,0,0
ENSMUSG00000076977,0,0,0,0,0,0,0,0
ENSMUSG00000084018,2,3,0,0,1,0,0,1
ENSMUSG00000088547,0,0,0,0,0,0,0,0
ENSMUSG00000040520,180,155,175,167,231,30,126,154
ENSMUSG00000096105,0,0,0,0,0,0,0,0
ENSMUSG00000082573,0,0,0,0,0,0,0,0
ENSMUSG00000081985,0,0,0,0,1,0,0,0
ENSMUSG00000082138,0,0,0,0,0,0,0,0
ENSMUSG00000086257,0,0,0,0,0,0,0,0
ENSMUSG00000083447,0,0,0,0,0,0,0,0
ENSMUSG00000080958,0,0,0,0,0,0,0,0
ENSMUSG00000084163,0,0,0,0,0,0,0,0
ENSMUSG00000095003,0,0,0,0,0,0,0,0
ENSMUSG00000082674,0,0,0,0,0,0,0,0
ENSMUSG00000080175,0,0,0,0,0,0,0,0
ENSMUSG00000082977,0,0,0,0,0,0,0,0
ENSMUSG00000082703,5,1,2,1,2,1,1,0
ENSMUSG00000077521,0,0,0,0,0,0,0,0
ENSMUSG00000082359,0,0,0,0,0,0,0,0
ENSMUSG00000081579,0,0,0,0,0,0,0,0
ENSMUSG00000084073,0,0,0,0,0,0,0,0
ENSMUSG00000083214,0,0,0,0,0,0,0,0
ENSMUSG00000081011,0,0,1,0,0,0,0,0
ENSMUSG00000028289,13,6,11,12,5,2,2,8
ENSMUSG00000086774,0,0,0,2,0,0,1,2
ENSMUSG00000087316,0,0,0,0,0,0,0,0
ENSMUSG00000086339,0,0,0,0,0,0,0,0
ENSMUSG00000080911,0,0,0,1,1,0,0,0
ENSMUSG00000082486,0,0,0,0,0,0,0,0
ENSMUSG00000082058,0,0,0,0,0,0,0,0
ENSMUSG00000080771,0,0,0,0,0,0,0,0
ENSMUSG00000087180,0,0,0,0,0,0,0,0
ENSMUSG00000085522,0,0,1,0,0,0,0,0
ENSMUSG00000093947,0,0,0,0,0,0,0,0
ENSMUSG00000082949,0,0,0,0,0,0,0,0
ENSMUSG00000065053,0,0,0,0,0,0,0,0
ENSMUSG00000082254,0,0,0,0,0,0,0,0
ENSMUSG00000028284,728,716,758,485,1015,150,429,647
ENSMUSG00000084201,5,5,1,0,3,0,4,6
ENSMUSG00000084440,0,0,0,0,0,0,0,0
ENSMUSG00000082398,0,0,0,0,0,0,0,0
ENSMUSG00000083872,0,0,0,0,0,0,0,0
ENSMUSG00000083564,0,1,0,0,0,1,1,0
ENSMUSG00000040270,342,352,390,383,436,121,271,394
ENSMUSG00000087049,2,0,0,0,3,0,2,4
ENSMUSG00000084611,0,0,0,0,0,0,0,0
ENSMUSG00000086150,7,7,9,3,7,2,2,8
ENSMUSG00000051056,1,0,0,0,0,1,1,0
ENSMUSG00000081879,0,0,0,0,0,0,0,0
ENSMUSG00000028282,132,165,88,183,122,25,62,173
ENSMUSG00000081592,0,0,0,0,0,0,0,1
ENSMUSG00000058006,956,1015,973,1100,1668,334,484,1425
ENSMUSG00000045854,132,97,111,91,138,14,63,84
ENSMUSG00000040183,200,87,182,66,207,30,100,73
ENSMUSG00000083565,0,0,0,0,1,1,1,0
ENSMUSG00000094344,15,16,14,12,17,2,6,5
ENSMUSG00000028278,489,456,491,405,638,75,247,370
ENSMUSG00000081025,0,0,0,0,0,0,0,0
ENSMUSG00000085037,49,65,59,45,57,18,47,51
ENSMUSG00000028277,895,771,901,541,1110,138,525,710
ENSMUSG00000082851,0,0,0,0,0,0,0,1
ENSMUSG00000023267,3,3,2,8,9,1,1,9
ENSMUSG00000028280,17,4,17,16,21,3,9,16
ENSMUSG00000054659,47,64,48,49,63,14,33,63
ENSMUSG00000083887,0,1,1,0,0,0,0,0
ENSMUSG00000054679,20,10,11,6,9,4,6,5
ENSMUSG00000040128,1453,1068,1561,1015,985,191,782,763
ENSMUSG00000086127,1,2,0,1,0,0,1,2
ENSMUSG00000028274,140,121,131,89,227,18,116,119
ENSMUSG00000098310,0,0,1,0,0,0,0,0
ENSMUSG00000081206,2,0,2,0,2,0,2,2
ENSMUSG00000096184,0,0,0,0,0,0,0,0
ENSMUSG00000077397,0,0,0,0,0,0,0,0
ENSMUSG00000044288,252,298,255,252,315,55,196,330
ENSMUSG00000089414,0,0,0,0,0,0,0,0
ENSMUSG00000028264,0,0,0,0,0,0,0,0
ENSMUSG00000087841,0,0,0,0,0,0,0,0
ENSMUSG00000087602,0,0,0,0,0,0,0,0
ENSMUSG00000062554,0,1,1,0,1,2,1,0
ENSMUSG00000081384,0,0,0,0,0,0,0,0
ENSMUSG00000082649,0,0,0,0,0,0,0,0
ENSMUSG00000087758,0,0,0,0,0,0,0,0
ENSMUSG00000084119,0,0,0,0,0,0,0,0
ENSMUSG00000095588,4,5,5,0,3,2,2,2
ENSMUSG00000028291,1128,1042,1073,858,997,200,704,803
ENSMUSG00000040044,191,173,205,140,291,48,125,204
ENSMUSG00000028292,95,110,82,81,170,21,76,95
ENSMUSG00000028293,270,273,225,146,373,42,155,204
ENSMUSG00000088338,0,0,0,0,0,0,0,1
ENSMUSG00000028294,0,0,0,0,0,0,0,1
ENSMUSG00000071015,0,0,0,0,0,0,0,0
ENSMUSG00000028295,98,129,78,70,156,28,54,92
ENSMUSG00000039967,356,290,371,252,475,64,188,280
ENSMUSG00000082367,2,1,1,2,3,0,0,0
ENSMUSG00000028298,0,0,0,0,0,0,0,0
ENSMUSG00000085824,0,0,0,0,0,0,0,0
ENSMUSG00000083956,1,0,1,0,1,0,0,0
ENSMUSG00000082709,0,0,0,0,0,0,0,0
ENSMUSG00000073910,1049,684,1033,502,1375,173,872,854
ENSMUSG00000086792,2,4,1,2,5,1,1,1
ENSMUSG00000042993,1,0,2,0,2,0,0,1
ENSMUSG00000028300,192,132,151,61,299,30,97,86
ENSMUSG00000082762,12,7,7,7,3,5,1,3
ENSMUSG00000084828,0,0,0,0,0,0,0,0
ENSMUSG00000083934,0,0,0,0,0,0,0,0
ENSMUSG00000083851,0,0,0,0,0,0,0,0
ENSMUSG00000045083,4,8,6,0,7,0,1,8
ENSMUSG00000082169,0,0,0,0,0,0,0,0
ENSMUSG00000084352,0,0,0,0,0,0,0,0
ENSMUSG00000077851,0,0,0,0,0,0,0,0
ENSMUSG00000106425,0,0,0,0,0,0,0,0
ENSMUSG00000078057,0,0,0,0,0,0,0,0
ENSMUSG00000087843,0,0,0,0,0,0,0,0
ENSMUSG00000084898,0,0,0,0,0,0,0,0
ENSMUSG00000080969,0,0,1,0,1,0,0,0
ENSMUSG00000082732,0,0,0,0,0,0,0,0
ENSMUSG00000086026,0,0,0,0,0,0,0,0
ENSMUSG00000088718,0,0,0,0,0,0,0,0
ENSMUSG00000083983,0,0,0,0,0,0,0,0
ENSMUSG00000080057,0,0,0,0,0,0,0,0
ENSMUSG00000082899,0,0,0,0,0,0,0,0
ENSMUSG00000084148,0,0,0,0,2,0,0,0
ENSMUSG00000085632,0,0,0,0,0,0,0,0
ENSMUSG00000081427,0,0,0,0,0,0,0,0
ENSMUSG00000065344,1,0,0,0,2,0,2,0
ENSMUSG00000082238,0,0,0,0,0,0,0,0
ENSMUSG00000077738,0,0,0,0,0,0,0,0
ENSMUSG00000090839,0,0,0,0,1,0,0,0
ENSMUSG00000028287,0,0,0,0,0,0,0,0
ENSMUSG00000082302,0,0,0,0,1,0,1,0
ENSMUSG00000083271,0,0,0,0,0,0,0,0
ENSMUSG00000082022,0,0,0,0,0,0,0,0
ENSMUSG00000088339,0,0,0,0,0,0,0,0
ENSMUSG00000084220,0,0,0,0,0,0,0,0
ENSMUSG00000088526,0,0,0,0,0,0,0,0
ENSMUSG00000083202,0,0,0,0,0,0,0,0
ENSMUSG00000081352,7,6,7,0,12,0,3,1
ENSMUSG00000028405,2041,2038,1706,1325,2909,428,989,1724
ENSMUSG00000040296,4034,61,3950,58,4373,16,2079,62
ENSMUSG00000036822,589,382,606,390,716,73,315,401
ENSMUSG00000028407,61,166,79,60,37,43,43,111
ENSMUSG00000071014,680,711,861,274,1369,206,428,629
ENSMUSG00000087137,0,0,0,0,0,0,0,0
ENSMUSG00000089585,0,0,0,0,0,0,0,0
ENSMUSG00000046593,1,1,0,1,0,0,0,0
ENSMUSG00000086355,0,0,0,0,0,0,0,0
ENSMUSG00000081720,0,0,1,0,0,0,0,0
ENSMUSG00000028411,302,197,253,121,417,45,153,171
ENSMUSG00000082008,0,0,1,1,0,0,0,1
ENSMUSG00000028410,382,338,336,222,425,77,220,275
ENSMUSG00000065452,0,0,0,1,0,2,0,0
ENSMUSG00000028409,658,486,431,245,1138,87,291,375
ENSMUSG00000056412,3,3,1,1,2,0,1,1
ENSMUSG00000028413,181,166,213,76,221,52,180,179
ENSMUSG00000096377,0,0,0,0,0,0,0,0
ENSMUSG00000094959,0,0,0,0,0,0,0,0
ENSMUSG00000095871,1,0,0,0,0,0,0,0
ENSMUSG00000081309,0,0,1,0,0,1,0,0
ENSMUSG00000028415,0,0,0,0,0,0,0,0
ENSMUSG00000028416,1965,1169,1412,951,1785,194,945,820
ENSMUSG00000028419,566,302,447,189,869,53,293,249
ENSMUSG00000028423,467,572,467,337,713,147,281,507
ENSMUSG00000092862,0,0,0,0,0,0,1,0
ENSMUSG00000028427,0,0,5,0,2,0,0,0
ENSMUSG00000088154,0,0,0,0,0,0,0,0
ENSMUSG00000028435,0,0,0,0,0,0,0,0
ENSMUSG00000028430,3157,3422,3372,2197,2674,874,2561,2459
ENSMUSG00000081437,0,0,0,0,2,0,0,1
ENSMUSG00000036241,2570,2495,2559,2158,2171,543,1715,1875
ENSMUSG00000082186,18,22,16,2,11,3,8,16
ENSMUSG00000087730,1,0,0,0,0,0,0,0
ENSMUSG00000028433,1567,2145,1509,2476,1581,585,1199,1832
ENSMUSG00000089265,0,1,0,0,1,0,1,0
ENSMUSG00000089308,1,2,7,1,3,0,0,5
ENSMUSG00000093562,0,1,0,0,0,0,0,1
ENSMUSG00000081866,0,3,1,0,1,1,0,1
ENSMUSG00000028436,2462,2161,2463,768,3349,518,1517,1685
ENSMUSG00000065873,1,0,2,1,4,0,1,1
ENSMUSG00000087938,4,1,4,3,2,0,2,3
ENSMUSG00000088528,0,0,0,0,0,0,0,0
ENSMUSG00000028437,1175,847,1102,607,1418,156,698,692
ENSMUSG00000028438,92,221,138,255,163,78,65,280
ENSMUSG00000028443,138,112,114,94,197,35,73,67
ENSMUSG00000046312,1286,529,988,366,1174,154,774,475
ENSMUSG00000028441,6,1,7,0,9,0,2,3
ENSMUSG00000036162,0,0,0,0,0,0,0,1
ENSMUSG00000028439,1630,1223,1913,981,1365,243,1401,955
ENSMUSG00000087623,49,29,48,25,27,5,24,19
ENSMUSG00000061322,104,59,142,47,86,17,95,51
ENSMUSG00000028445,3255,2158,3400,1657,2161,502,2581,1421
ENSMUSG00000084761,9,1,2,1,5,0,4,1
ENSMUSG00000087054,0,0,1,2,0,1,0,0
ENSMUSG00000028444,1121,1052,1044,852,953,237,950,807
ENSMUSG00000073889,1540,1078,1690,299,1175,290,1324,844
ENSMUSG00000036114,1975,1772,2183,568,1644,510,1396,1136
ENSMUSG00000028447,3645,2575,3919,389,3415,580,2436,1611
ENSMUSG00000066224,2,0,1,1,0,0,0,2
ENSMUSG00000036078,1921,2597,2018,1494,1836,679,1374,1904
ENSMUSG00000036073,291,174,263,116,232,31,165,127
ENSMUSG00000073888,8,1,0,0,4,0,1,0
ENSMUSG00000095298,0,0,0,0,0,0,0,0
ENSMUSG00000082962,0,0,0,0,0,0,0,0
ENSMUSG00000085730,0,0,0,0,0,0,0,0
ENSMUSG00000084010,0,0,0,0,0,0,0,0
ENSMUSG00000094065,0,0,0,0,0,0,0,0
ENSMUSG00000082902,0,0,0,0,0,0,0,0
ENSMUSG00000078747,0,0,0,0,0,0,0,0
ENSMUSG00000078746,0,0,0,0,0,0,0,0
ENSMUSG00000082414,0,0,0,0,0,0,0,0
ENSMUSG00000096256,0,0,0,0,0,0,0,0
ENSMUSG00000103694,0,0,0,0,0,0,0,0
ENSMUSG00000095348,0,0,0,0,0,0,0,0
ENSMUSG00000118633,0,0,0,0,0,0,0,0
ENSMUSG00000094293,0,0,0,0,0,0,0,0
